codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
31,4906,2025-06-05,NXM-72273-96,5,3088.25,EFE,1
42,1888,2025-06-05,YZK-06087-98,27,12341.53,EFE,1
48,9056,2025-06-05,SZJ-76414-24,15,5491.58,CEX,1
37,4354,2025-06-05,LEK-96807-82,42,17441.78,EFE,1
29,9505,2025-06-05,GET-58791-09,7,2656.96,CEX,1
43,3700,2025-06-05,HGA-86693-42,28,12796.15,EFE,1
26,4112,2025-06-05,FHG-40571-57,15,10764.39,CEX,1
47,6451,2025-06-05,BWL-77714-70,0,0.0,EFE,1
29,9881,2025-06-05,PQX-59844-04,23,6812.46,EFE,1
33,8683,2025-06-05,ORZ-56803-77,30,14478.33,EFE,1
