codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
45,6628,2025-05-06,NXM-72273-96,18,12094.02,EFE,1
39,4459,2025-05-06,YZK-06087-98,19,10091.46,EFE,1
28,2006,2025-05-06,SZJ-76414-24,46,26291.65,CEX,1
35,6760,2025-05-06,LEK-96807-82,24,15203.86,CEX,1
41,7406,2025-05-06,GET-58791-09,42,16099.92,EFE,1
39,9910,2025-05-06,HGA-86693-42,12,4918.93,EFE,1
36,5102,2025-05-06,FHG-40571-57,47,15773.6,EFE,1
26,4585,2025-05-06,BWL-77714-70,18,9953.73,CEX,1
27,2227,2025-05-06,PQX-59844-04,10,5747.87,CEX,1
47,4017,2025-05-06,ORZ-56803-77,12,3616.82,CEX,1
