codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
39,2416,2025-04-13,NXM-72273-96,10,7013.77,EFE,1
37,5269,2025-04-13,YZK-06087-98,46,14942.99,EFE,1
39,3150,2025-04-13,SZJ-76414-24,2,642.71,CEX,1
44,7472,2025-04-13,LEK-96807-82,25,13640.23,EFE,1
47,5673,2025-04-13,GET-58791-09,29,15308.96,EFE,1
41,4929,2025-04-13,HGA-86693-42,2,1017.86,CEX,1
28,2155,2025-04-13,FHG-40571-57,42,26454.2,CEX,1
48,4785,2025-04-13,BWL-77714-70,10,5644.96,CEX,1
49,2547,2025-04-13,PQX-59844-04,26,14441.25,EFE,1
43,2343,2025-04-13,ORZ-56803-77,20,7008.1,CEX,1
