codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
39,5046,2025-05-19,NXM-72273-96,11,8725.38,EFE,1
45,8471,2025-05-19,YZK-06087-98,6,2286.33,EFE,1
30,8490,2025-05-19,SZJ-76414-24,15,7242.97,EFE,1
27,2025,2025-05-19,LEK-96807-82,35,10272.82,CEX,1
46,4505,2025-05-19,GET-58791-09,16,5356.35,CEX,1
33,3005,2025-05-19,HGA-86693-42,12,5686.61,EFE,1
30,3432,2025-05-19,FHG-40571-57,7,4431.67,CEX,1
45,8822,2025-05-19,BWL-77714-70,21,12912.7,EFE,1
47,9507,2025-05-19,PQX-59844-04,0,0.0,EFE,1
40,6896,2025-05-19,ORZ-56803-77,13,7095.29,CEX,1
