codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
50,1289,2025-06-10,NXM-72273-96,14,10843.68,CEX,1
41,9943,2025-06-10,YZK-06087-98,23,15088.54,EFE,1
45,1166,2025-06-10,SZJ-76414-24,25,10799.46,EFE,1
43,2058,2025-06-10,LEK-96807-82,24,17836.04,CEX,1
33,5519,2025-06-10,GET-58791-09,43,14936.41,CEX,1
38,4823,2025-06-10,HGA-86693-42,21,14167.3,CEX,1
47,3042,2025-06-10,FHG-40571-57,25,8322.09,CEX,1
39,7503,2025-06-10,BWL-77714-70,38,24043.53,CEX,1
46,1721,2025-06-10,PQX-59844-04,38,18974.02,CEX,1
26,6082,2025-06-10,ORZ-56803-77,1,778.31,EFE,1
