codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
49,2234,2025-05-22,NXM-72273-96,16,6720.67,EFE,1
33,8021,2025-05-22,YZK-06087-98,8,4711.3,CEX,1
36,9555,2025-05-22,SZJ-76414-24,28,17703.96,EFE,1
31,3071,2025-05-22,LEK-96807-82,34,22423.51,CEX,1
50,7837,2025-05-22,GET-58791-09,42,28353.87,CEX,1
32,2152,2025-05-22,HGA-86693-42,24,6934.57,CEX,1
28,9165,2025-05-22,FHG-40571-57,8,2554.92,CEX,1
37,7721,2025-05-22,BWL-77714-70,18,11962.8,EFE,1
41,9574,2025-05-22,PQX-59844-04,22,14495.94,CEX,1
36,4398,2025-05-22,ORZ-56803-77,17,6786.32,EFE,1
