codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
35,3651,2025-04-29,NXM-72273-96,33,10476.39,CEX,1
38,2745,2025-04-29,YZK-06087-98,21,10564.98,CEX,1
45,2184,2025-04-29,SZJ-76414-24,32,21247.04,EFE,1
47,9577,2025-04-29,LEK-96807-82,27,15641.83,CEX,1
45,6699,2025-04-29,GET-58791-09,10,3427.61,CEX,1
49,2255,2025-04-29,HGA-86693-42,43,12576.89,CEX,1
45,6328,2025-04-29,FHG-40571-57,35,14334.63,CEX,1
39,4389,2025-04-29,BWL-77714-70,25,14156.67,CEX,1
37,8115,2025-04-29,PQX-59844-04,7,3981.29,EFE,1
30,4356,2025-04-29,ORZ-56803-77,26,16786.42,CEX,1
