codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
49,7733,2025-05-27,NXM-72273-96,3,917.66,EFE,1
38,1168,2025-05-27,YZK-06087-98,35,17218.58,EFE,1
33,9526,2025-05-27,SZJ-76414-24,25,17498.32,CEX,1
47,3862,2025-05-27,LEK-96807-82,14,4328.96,CEX,1
27,1370,2025-05-27,GET-58791-09,15,4788.76,EFE,1
37,6871,2025-05-27,HGA-86693-42,46,24420.97,EFE,1
28,8236,2025-05-27,FHG-40571-57,10,7299.63,CEX,1
33,6030,2025-05-27,BWL-77714-70,39,25385.12,CEX,1
36,2244,2025-05-27,PQX-59844-04,34,21561.86,CEX,1
38,8589,2025-05-27,ORZ-56803-77,14,10482.26,CEX,1
