codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
48,4969,2025-04-22,NXM-72273-96,5,2520.77,CEX,1
39,5309,2025-04-22,YZK-06087-98,30,18371.69,CEX,1
50,4143,2025-04-22,SZJ-76414-24,30,10277.52,EFE,1
33,3675,2025-04-22,LEK-96807-82,16,6145.57,CEX,1
45,1806,2025-04-22,GET-58791-09,19,14343.72,CEX,1
47,4554,2025-04-22,HGA-86693-42,19,7556.68,CEX,1
34,5843,2025-04-22,FHG-40571-57,37,18893.69,EFE,1
27,7373,2025-04-22,BWL-77714-70,26,13808.07,EFE,1
40,9305,2025-04-22,PQX-59844-04,42,28258.29,CEX,1
34,7668,2025-04-22,ORZ-56803-77,39,22108.94,CEX,1
