codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
34,3200,2025-05-28,NXM-72273-96,26,13134.41,CEX,1
27,5196,2025-05-28,YZK-06087-98,11,5647.55,CEX,1
33,9101,2025-05-28,SZJ-76414-24,9,7169.45,CEX,1
27,9940,2025-05-28,LEK-96807-82,12,8522.47,CEX,1
42,5939,2025-05-28,GET-58791-09,17,5570.06,EFE,1
37,2496,2025-05-28,HGA-86693-42,21,6886.43,CEX,1
44,9731,2025-05-28,FHG-40571-57,3,1397.83,EFE,1
42,4584,2025-05-28,BWL-77714-70,16,5008.14,CEX,1
44,9780,2025-05-28,PQX-59844-04,29,19265.98,CEX,1
34,3536,2025-05-28,ORZ-56803-77,10,5232.74,CEX,1
