codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
38,8166,2025-06-06,NXM-72273-96,14,5629.47,CEX,1
50,9809,2025-06-06,YZK-06087-98,39,27359.06,CEX,1
42,2930,2025-06-06,SZJ-76414-24,11,5673.0,EFE,1
47,2684,2025-06-06,LEK-96807-82,15,7745.96,EFE,1
32,6713,2025-06-06,GET-58791-09,5,3609.47,CEX,1
29,6035,2025-06-06,HGA-86693-42,16,7620.16,EFE,1
37,2833,2025-06-06,FHG-40571-57,7,3091.58,CEX,1
38,2147,2025-06-06,BWL-77714-70,2,1464.43,CEX,1
39,6866,2025-06-06,PQX-59844-04,18,6451.99,EFE,1
50,2993,2025-06-06,ORZ-56803-77,38,11004.14,CEX,1
