codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
45,1135,2025-05-09,NXM-72273-96,16,11204.5,EFE,1
35,2378,2025-05-09,YZK-06087-98,16,9026.7,EFE,1
26,5125,2025-05-09,SZJ-76414-24,14,6925.12,CEX,1
37,5452,2025-05-09,LEK-96807-82,18,8936.23,EFE,1
43,8282,2025-05-09,GET-58791-09,40,19865.9,CEX,1
41,7239,2025-05-09,HGA-86693-42,46,33997.38,CEX,1
32,6275,2025-05-09,FHG-40571-57,8,5669.99,EFE,1
47,1151,2025-05-09,BWL-77714-70,11,6086.9,CEX,1
39,7278,2025-05-09,PQX-59844-04,20,11451.98,CEX,1
45,5734,2025-05-09,ORZ-56803-77,28,10091.05,CEX,1
