codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
34,7133,2025-06-09,NXM-72273-96,20,6036.14,CEX,1
29,6397,2025-06-09,YZK-06087-98,28,12899.49,CEX,1
49,8674,2025-06-09,SZJ-76414-24,42,12449.31,CEX,1
38,4483,2025-06-09,LEK-96807-82,1,696.16,CEX,1
26,4216,2025-06-09,GET-58791-09,25,8414.63,EFE,1
30,7690,2025-06-09,HGA-86693-42,1,783.4,EFE,1
48,4215,2025-06-09,FHG-40571-57,37,24746.9,CEX,1
39,1903,2025-06-09,BWL-77714-70,9,6917.5,EFE,1
29,1985,2025-06-09,PQX-59844-04,11,7143.54,EFE,1
31,7823,2025-06-09,ORZ-56803-77,21,7020.19,EFE,1
