codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
31,1835,2025-04-15,NXM-72273-96,8,4715.88,EFE,1
45,4405,2025-04-15,YZK-06087-98,9,6087.23,EFE,1
34,9937,2025-04-15,SZJ-76414-24,35,13324.42,CEX,1
45,9527,2025-04-15,LEK-96807-82,32,21085.54,CEX,1
26,9528,2025-04-15,GET-58791-09,22,9125.6,EFE,1
41,9115,2025-04-15,HGA-86693-42,21,8285.75,EFE,1
35,5800,2025-04-15,FHG-40571-57,39,26523.76,EFE,1
39,2337,2025-04-15,BWL-77714-70,44,18613.89,CEX,1
50,8927,2025-04-15,PQX-59844-04,20,11283.5,EFE,1
29,5945,2025-04-15,ORZ-56803-77,12,7460.75,EFE,1
