codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
50,2704,2025-05-17,NXM-72273-96,28,19866.45,CEX,1
29,1482,2025-05-17,YZK-06087-98,23,8671.11,CEX,1
33,5384,2025-05-17,SZJ-76414-24,25,8390.47,EFE,1
34,7686,2025-05-17,LEK-96807-82,25,13481.97,EFE,1
47,3145,2025-05-17,GET-58791-09,9,7188.72,EFE,1
41,2593,2025-05-17,HGA-86693-42,26,11707.69,CEX,1
43,1765,2025-05-17,FHG-40571-57,11,7031.93,EFE,1
45,3840,2025-05-17,BWL-77714-70,34,18108.37,CEX,1
41,6384,2025-05-17,PQX-59844-04,8,2956.86,EFE,1
38,7772,2025-05-17,ORZ-56803-77,24,12594.27,EFE,1
