codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
46,7784,2025-04-26,NXM-72273-96,7,3065.89,CEX,1
49,6237,2025-04-26,YZK-06087-98,23,15919.69,CEX,1
39,1948,2025-04-26,SZJ-76414-24,8,3488.62,CEX,1
44,2518,2025-04-26,LEK-96807-82,2,986.06,EFE,1
26,9128,2025-04-26,GET-58791-09,9,6491.52,CEX,1
29,3008,2025-04-26,HGA-86693-42,20,14116.12,EFE,1
46,1954,2025-04-26,FHG-40571-57,3,2093.1,EFE,1
28,8171,2025-04-26,BWL-77714-70,34,17591.62,EFE,1
32,2173,2025-04-26,PQX-59844-04,29,21749.62,CEX,1
35,1303,2025-04-26,ORZ-56803-77,12,7927.76,CEX,1
