codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
26,1103,2025-05-16,NXM-72273-96,23,13996.48,CEX,1
27,7145,2025-05-16,YZK-06087-98,1,512.17,CEX,1
47,1584,2025-05-16,SZJ-76414-24,3,1765.52,CEX,1
40,2907,2025-05-16,LEK-96807-82,15,6248.92,EFE,1
28,1936,2025-05-16,GET-58791-09,47,31874.9,CEX,1
39,5332,2025-05-16,HGA-86693-42,5,1697.02,CEX,1
32,6389,2025-05-16,FHG-40571-57,35,15626.72,EFE,1
26,6140,2025-05-16,BWL-77714-70,8,5078.32,CEX,1
41,4856,2025-05-16,PQX-59844-04,10,6200.18,EFE,1
34,2547,2025-05-16,ORZ-56803-77,5,2894.06,CEX,1
