codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
27,7743,2025-04-20,NXM-72273-96,7,4732.69,EFE,1
28,5144,2025-04-20,YZK-06087-98,3,1385.46,EFE,1
45,1808,2025-04-20,SZJ-76414-24,15,11931.86,EFE,1
44,8477,2025-04-20,LEK-96807-82,0,0.0,CEX,1
42,1502,2025-04-20,GET-58791-09,22,16479.51,EFE,1
29,7700,2025-04-20,HGA-86693-42,21,13558.85,CEX,1
29,9558,2025-04-20,FHG-40571-57,17,7417.89,EFE,1
49,2329,2025-04-20,BWL-77714-70,11,6676.3,EFE,1
29,5637,2025-04-20,PQX-59844-04,44,24562.09,EFE,1
34,8717,2025-04-20,ORZ-56803-77,5,3560.57,CEX,1
