codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
30,3337,2025-05-08,NXM-72273-96,1,386.92,CEX,1
48,2541,2025-05-08,YZK-06087-98,22,12290.01,CEX,1
26,3068,2025-05-08,SZJ-76414-24,19,6452.95,CEX,1
45,8706,2025-05-08,LEK-96807-82,0,0.0,EFE,1
29,8970,2025-05-08,GET-58791-09,47,32070.25,CEX,1
40,3188,2025-05-08,HGA-86693-42,34,21551.5,CEX,1
26,1889,2025-05-08,FHG-40571-57,25,11967.67,CEX,1
46,5892,2025-05-08,BWL-77714-70,32,16682.22,EFE,1
49,8791,2025-05-08,PQX-59844-04,38,27946.49,CEX,1
43,9065,2025-05-08,ORZ-56803-77,16,8609.98,EFE,1
