codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
142,9114,2025-06-08,NXM-72273-96,13,8079.12,CEX,5
146,9249,2025-06-08,YZK-06087-98,45,29611.19,CEX,5
138,4074,2025-06-08,SZJ-76414-24,8,5066.2,CEX,5
146,2807,2025-06-08,LEK-96807-82,36,21364.32,EFE,5
148,7436,2025-06-08,GET-58791-09,27,10009.08,CEX,5
141,9591,2025-06-08,HGA-86693-42,40,28114.05,EFE,5
142,2124,2025-06-08,FHG-40571-57,34,24545.49,CEX,5
140,9132,2025-06-08,BWL-77714-70,7,4400.19,EFE,5
149,4781,2025-06-08,PQX-59844-04,18,13009.39,EFE,5
144,3851,2025-06-08,ORZ-56803-77,11,5825.48,CEX,5
