codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
139,3182,2025-06-06,NXM-72273-96,13,5384.54,EFE,5
129,9393,2025-06-06,YZK-06087-98,4,2520.67,CEX,5
148,2605,2025-06-06,SZJ-76414-24,18,7436.44,EFE,5
139,6950,2025-06-06,LEK-96807-82,22,14322.5,EFE,5
139,5018,2025-06-06,GET-58791-09,6,2348.48,CEX,5
131,6233,2025-06-06,HGA-86693-42,12,8316.16,EFE,5
142,9415,2025-06-06,FHG-40571-57,11,4096.3,EFE,5
150,9058,2025-06-06,BWL-77714-70,23,12270.45,CEX,5
135,8011,2025-06-06,PQX-59844-04,26,11904.87,EFE,5
132,3617,2025-06-06,ORZ-56803-77,39,14003.82,CEX,5
