codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
135,6525,2025-04-15,NXM-72273-96,15,4629.19,EFE,5
150,8499,2025-04-15,YZK-06087-98,27,8943.27,CEX,5
134,4264,2025-04-15,SZJ-76414-24,29,14940.09,CEX,5
144,1292,2025-04-15,LEK-96807-82,24,17537.83,CEX,5
127,4985,2025-04-15,GET-58791-09,36,24501.03,CEX,5
138,4515,2025-04-15,HGA-86693-42,16,6195.74,CEX,5
131,6247,2025-04-15,FHG-40571-57,18,12135.81,CEX,5
143,1266,2025-04-15,BWL-77714-70,34,16549.47,CEX,5
142,4044,2025-04-15,PQX-59844-04,7,5513.38,CEX,5
143,4791,2025-04-15,ORZ-56803-77,16,7963.54,EFE,5
