codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
127,7125,2025-06-05,NXM-72273-96,13,8385.51,EFE,5
128,5079,2025-06-05,YZK-06087-98,1,384.89,CEX,5
150,9003,2025-06-05,SZJ-76414-24,40,16022.35,EFE,5
135,4230,2025-06-05,LEK-96807-82,16,7698.87,EFE,5
133,8532,2025-06-05,GET-58791-09,25,17797.89,CEX,5
139,2061,2025-06-05,HGA-86693-42,21,9160.48,EFE,5
129,8044,2025-06-05,FHG-40571-57,39,14871.29,EFE,5
126,7405,2025-06-05,BWL-77714-70,29,17965.28,CEX,5
129,8271,2025-06-05,PQX-59844-04,15,10683.77,CEX,5
129,5303,2025-06-05,ORZ-56803-77,31,12891.46,EFE,5
