codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
148,2345,2025-04-24,NXM-72273-96,4,2019.32,EFE,5
130,8297,2025-04-24,YZK-06087-98,17,7269.89,EFE,5
138,1833,2025-04-24,SZJ-76414-24,9,2931.43,CEX,5
128,4837,2025-04-24,LEK-96807-82,19,13304.12,CEX,5
131,7358,2025-04-24,GET-58791-09,32,15443.61,CEX,5
134,5219,2025-04-24,HGA-86693-42,34,13196.2,CEX,5
136,9419,2025-04-24,FHG-40571-57,35,22426.8,CEX,5
129,2515,2025-04-24,BWL-77714-70,7,2398.12,EFE,5
137,3806,2025-04-24,PQX-59844-04,6,1831.69,CEX,5
126,4812,2025-04-24,ORZ-56803-77,44,15186.3,EFE,5
