codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
142,6420,2025-05-09,NXM-72273-96,19,7765.96,CEX,5
126,9737,2025-05-09,YZK-06087-98,26,17466.06,CEX,5
149,6491,2025-05-09,SZJ-76414-24,1,492.54,EFE,5
147,9755,2025-05-09,LEK-96807-82,16,12220.93,CEX,5
131,2743,2025-05-09,GET-58791-09,20,7107.0,EFE,5
142,9562,2025-05-09,HGA-86693-42,20,10949.07,EFE,5
127,6360,2025-05-09,FHG-40571-57,21,12176.28,EFE,5
147,5594,2025-05-09,BWL-77714-70,0,0.0,CEX,5
141,6393,2025-05-09,PQX-59844-04,0,0.0,CEX,5
131,3667,2025-05-09,ORZ-56803-77,3,1898.9,CEX,5
