codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
140,6137,2025-05-23,NXM-72273-96,26,16664.69,EFE,5
137,6825,2025-05-23,YZK-06087-98,9,3694.55,EFE,5
131,9925,2025-05-23,SZJ-76414-24,8,5155.3,EFE,5
140,2317,2025-05-23,LEK-96807-82,38,17138.64,CEX,5
137,1988,2025-05-23,GET-58791-09,30,13326.48,CEX,5
130,1141,2025-05-23,HGA-86693-42,35,16481.36,EFE,5
134,1044,2025-05-23,FHG-40571-57,22,13250.41,EFE,5
150,1649,2025-05-23,BWL-77714-70,2,646.98,EFE,5
149,6424,2025-05-23,PQX-59844-04,26,11262.79,CEX,5
127,5632,2025-05-23,ORZ-56803-77,8,4117.94,EFE,5
