codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
135,5098,2025-05-02,NXM-72273-96,43,15980.01,CEX,5
129,8475,2025-05-02,YZK-06087-98,40,24810.34,EFE,5
134,9542,2025-05-02,SZJ-76414-24,4,3064.35,CEX,5
126,8806,2025-05-02,LEK-96807-82,3,947.8,CEX,5
136,4123,2025-05-02,GET-58791-09,34,21183.04,CEX,5
126,5883,2025-05-02,HGA-86693-42,34,21107.96,EFE,5
141,5559,2025-05-02,FHG-40571-57,1,354.94,EFE,5
132,3742,2025-05-02,BWL-77714-70,27,11505.61,EFE,5
143,1696,2025-05-02,PQX-59844-04,24,11771.66,CEX,5
145,5151,2025-05-02,ORZ-56803-77,1,383.98,CEX,5
