codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
138,7309,2025-05-10,NXM-72273-96,5,2778.39,CEX,5
145,6714,2025-05-10,YZK-06087-98,45,30342.76,CEX,5
126,3665,2025-05-10,SZJ-76414-24,38,13108.55,CEX,5
142,9105,2025-05-10,LEK-96807-82,16,6601.56,EFE,5
136,6917,2025-05-10,GET-58791-09,15,8734.21,CEX,5
147,7042,2025-05-10,HGA-86693-42,7,5096.01,CEX,5
126,9137,2025-05-10,FHG-40571-57,40,26576.76,EFE,5
143,4188,2025-05-10,BWL-77714-70,6,3506.38,EFE,5
134,1604,2025-05-10,PQX-59844-04,27,20042.34,CEX,5
147,9627,2025-05-10,ORZ-56803-77,28,16610.3,EFE,5
