codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
135,8126,2025-05-22,NXM-72273-96,11,4974.58,EFE,5
143,6370,2025-05-22,YZK-06087-98,17,10971.58,EFE,5
150,4664,2025-05-22,SZJ-76414-24,9,4957.51,EFE,5
127,5416,2025-05-22,LEK-96807-82,30,20406.98,EFE,5
132,5054,2025-05-22,GET-58791-09,1,542.27,CEX,5
147,7408,2025-05-22,HGA-86693-42,6,4171.24,CEX,5
145,7181,2025-05-22,FHG-40571-57,28,11312.4,CEX,5
127,2340,2025-05-22,BWL-77714-70,12,7205.04,CEX,5
140,5338,2025-05-22,PQX-59844-04,14,10016.74,EFE,5
131,5920,2025-05-22,ORZ-56803-77,20,12996.27,EFE,5
