codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
142,9276,2025-04-27,NXM-72273-96,24,16516.01,CEX,5
141,6132,2025-04-27,YZK-06087-98,3,958.91,EFE,5
133,2608,2025-04-27,SZJ-76414-24,1,379.35,CEX,5
134,3655,2025-04-27,LEK-96807-82,23,11435.7,CEX,5
150,2235,2025-04-27,GET-58791-09,25,14394.06,EFE,5
137,4113,2025-04-27,HGA-86693-42,26,9690.22,CEX,5
148,3365,2025-04-27,FHG-40571-57,7,3987.67,EFE,5
147,6364,2025-04-27,BWL-77714-70,22,13677.05,CEX,5
136,8990,2025-04-27,PQX-59844-04,35,25223.37,EFE,5
135,7916,2025-04-27,ORZ-56803-77,17,13556.87,EFE,5
