codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
148,6251,2025-05-13,NXM-72273-96,39,24783.83,EFE,5
148,8315,2025-05-13,YZK-06087-98,39,27033.99,EFE,5
129,1256,2025-05-13,SZJ-76414-24,43,21107.95,EFE,5
133,4454,2025-05-13,LEK-96807-82,3,1931.19,EFE,5
127,8227,2025-05-13,GET-58791-09,6,2674.13,CEX,5
136,8713,2025-05-13,HGA-86693-42,24,17811.81,CEX,5
135,5845,2025-05-13,FHG-40571-57,34,10691.97,CEX,5
134,5799,2025-05-13,BWL-77714-70,29,19395.58,CEX,5
131,1732,2025-05-13,PQX-59844-04,37,17916.11,CEX,5
139,2814,2025-05-13,ORZ-56803-77,13,9621.99,EFE,5
