codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
143,9713,2025-04-14,NXM-72273-96,4,2857.81,CEX,5
130,1205,2025-04-14,YZK-06087-98,22,6943.88,CEX,5
138,5329,2025-04-14,SZJ-76414-24,10,5092.44,CEX,5
142,1935,2025-04-14,LEK-96807-82,3,2180.7,CEX,5
129,2962,2025-04-14,GET-58791-09,26,18418.92,EFE,5
137,1192,2025-04-14,HGA-86693-42,19,10275.5,EFE,5
142,7829,2025-04-14,FHG-40571-57,5,1799.31,CEX,5
150,3881,2025-04-14,BWL-77714-70,30,18987.22,CEX,5
129,3907,2025-04-14,PQX-59844-04,37,13571.73,CEX,5
126,7098,2025-04-14,ORZ-56803-77,21,12875.89,CEX,5
