codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
143,7132,2025-05-26,NXM-72273-96,16,11858.75,EFE,5
132,2850,2025-05-26,YZK-06087-98,23,8454.66,EFE,5
136,3822,2025-05-26,SZJ-76414-24,6,3296.12,EFE,5
142,9206,2025-05-26,LEK-96807-82,22,9998.58,EFE,5
128,1578,2025-05-26,GET-58791-09,47,27021.43,EFE,5
142,5825,2025-05-26,HGA-86693-42,1,550.94,CEX,5
146,9989,2025-05-26,FHG-40571-57,1,697.65,CEX,5
148,8551,2025-05-26,BWL-77714-70,20,10954.12,EFE,5
150,1479,2025-05-26,PQX-59844-04,17,11591.37,EFE,5
139,5253,2025-05-26,ORZ-56803-77,4,1280.5,CEX,5
