codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
140,2779,2025-04-21,NXM-72273-96,41,13826.23,CEX,5
135,6397,2025-04-21,YZK-06087-98,29,18425.45,CEX,5
140,4747,2025-04-21,SZJ-76414-24,45,23888.31,EFE,5
140,6174,2025-04-21,LEK-96807-82,5,2621.3,CEX,5
130,9583,2025-04-21,GET-58791-09,9,6690.3,EFE,5
143,8403,2025-04-21,HGA-86693-42,15,5361.61,CEX,5
135,3495,2025-04-21,FHG-40571-57,47,31461.95,EFE,5
140,6528,2025-04-21,BWL-77714-70,26,16866.56,CEX,5
137,1629,2025-04-21,PQX-59844-04,3,2230.53,CEX,5
149,7595,2025-04-21,ORZ-56803-77,24,16717.37,CEX,5
