codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
132,9821,2025-05-19,NXM-72273-96,32,11172.63,CEX,5
149,6208,2025-05-19,YZK-06087-98,11,3995.88,CEX,5
146,6541,2025-05-19,SZJ-76414-24,15,6420.12,CEX,5
133,8680,2025-05-19,LEK-96807-82,19,11122.64,EFE,5
128,3171,2025-05-19,GET-58791-09,39,20064.12,CEX,5
147,6834,2025-05-19,HGA-86693-42,41,24498.1,CEX,5
129,3504,2025-05-19,FHG-40571-57,33,19257.46,EFE,5
129,9517,2025-05-19,BWL-77714-70,13,8170.65,EFE,5
147,2403,2025-05-19,PQX-59844-04,14,5381.33,CEX,5
134,5633,2025-05-19,ORZ-56803-77,20,8034.09,CEX,5
