codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
146,8327,2025-05-30,NXM-72273-96,12,5376.01,EFE,5
130,3635,2025-05-30,YZK-06087-98,7,4108.24,CEX,5
138,4150,2025-05-30,SZJ-76414-24,3,1567.63,CEX,5
129,8745,2025-05-30,LEK-96807-82,40,20517.61,EFE,5
135,5728,2025-05-30,GET-58791-09,42,18194.55,CEX,5
142,2059,2025-05-30,HGA-86693-42,2,1100.95,EFE,5
149,9149,2025-05-30,FHG-40571-57,30,11178.15,CEX,5
149,2855,2025-05-30,BWL-77714-70,8,3885.06,CEX,5
128,8518,2025-05-30,PQX-59844-04,19,11256.78,EFE,5
132,9689,2025-05-30,ORZ-56803-77,11,8666.08,EFE,5
