codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
138,6220,2025-04-25,NXM-72273-96,29,10601.96,CEX,5
136,3696,2025-04-25,YZK-06087-98,9,4565.21,CEX,5
146,9045,2025-04-25,SZJ-76414-24,8,4730.01,CEX,5
130,5940,2025-04-25,LEK-96807-82,18,13698.98,CEX,5
139,3905,2025-04-25,GET-58791-09,25,15408.8,EFE,5
139,2995,2025-04-25,HGA-86693-42,6,3470.37,CEX,5
133,1537,2025-04-25,FHG-40571-57,33,23756.73,CEX,5
140,3019,2025-04-25,BWL-77714-70,44,22360.91,EFE,5
129,5851,2025-04-25,PQX-59844-04,29,19737.46,CEX,5
132,3725,2025-04-25,ORZ-56803-77,25,15496.29,EFE,5
