codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
148,9840,2025-04-29,NXM-72273-96,47,16500.74,EFE,5
126,9168,2025-04-29,YZK-06087-98,10,6642.65,CEX,5
129,4500,2025-04-29,SZJ-76414-24,12,4445.18,CEX,5
142,1994,2025-04-29,LEK-96807-82,23,10732.97,EFE,5
141,5282,2025-04-29,GET-58791-09,19,11067.74,EFE,5
133,3505,2025-04-29,HGA-86693-42,47,15917.04,EFE,5
132,8935,2025-04-29,FHG-40571-57,13,7034.42,CEX,5
143,5793,2025-04-29,BWL-77714-70,17,13575.85,EFE,5
140,5021,2025-04-29,PQX-59844-04,12,8516.64,EFE,5
136,6095,2025-04-29,ORZ-56803-77,14,11090.88,EFE,5
