codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
141,6595,2025-04-19,NXM-72273-96,2,875.63,CEX,5
145,8625,2025-04-19,YZK-06087-98,22,9497.02,EFE,5
130,9580,2025-04-19,SZJ-76414-24,21,8009.47,CEX,5
143,8913,2025-04-19,LEK-96807-82,21,12298.83,EFE,5
127,8240,2025-04-19,GET-58791-09,2,1357.85,CEX,5
134,2770,2025-04-19,HGA-86693-42,14,10211.7,CEX,5
143,9102,2025-04-19,FHG-40571-57,21,6584.44,EFE,5
140,9601,2025-04-19,BWL-77714-70,29,16131.91,CEX,5
131,3133,2025-04-19,PQX-59844-04,17,11224.52,CEX,5
139,4114,2025-04-19,ORZ-56803-77,7,3292.46,EFE,5
