codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
140,2807,2025-05-25,NXM-72273-96,20,13153.59,CEX,5
126,7028,2025-05-25,YZK-06087-98,2,687.71,EFE,5
132,2342,2025-05-25,SZJ-76414-24,16,10749.59,CEX,5
126,4150,2025-05-25,LEK-96807-82,45,15843.25,CEX,5
129,7188,2025-05-25,GET-58791-09,45,28021.45,CEX,5
144,2929,2025-05-25,HGA-86693-42,40,17605.92,EFE,5
127,7047,2025-05-25,FHG-40571-57,21,10772.96,CEX,5
134,5307,2025-05-25,BWL-77714-70,8,6267.56,CEX,5
142,8533,2025-05-25,PQX-59844-04,13,8117.56,CEX,5
144,5699,2025-05-25,ORZ-56803-77,15,11147.14,EFE,5
