codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
126,3114,2025-05-29,NXM-72273-96,2,758.5,CEX,5
141,7638,2025-05-29,YZK-06087-98,30,15849.0,EFE,5
127,1231,2025-05-29,SZJ-76414-24,24,15776.98,EFE,5
130,8127,2025-05-29,LEK-96807-82,16,8713.28,CEX,5
150,3418,2025-05-29,GET-58791-09,39,17082.44,CEX,5
141,8914,2025-05-29,HGA-86693-42,30,20947.02,CEX,5
132,5468,2025-05-29,FHG-40571-57,25,15310.26,CEX,5
141,4470,2025-05-29,BWL-77714-70,15,9805.8,EFE,5
128,5136,2025-05-29,PQX-59844-04,12,8693.67,EFE,5
150,7705,2025-05-29,ORZ-56803-77,22,13169.3,CEX,5
