codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
135,5716,2025-04-18,NXM-72273-96,5,3862.34,CEX,5
138,8370,2025-04-18,YZK-06087-98,32,23763.78,CEX,5
135,5459,2025-04-18,SZJ-76414-24,33,21216.84,EFE,5
132,6779,2025-04-18,LEK-96807-82,13,7388.99,CEX,5
139,7547,2025-04-18,GET-58791-09,10,5086.32,EFE,5
130,9230,2025-04-18,HGA-86693-42,10,3281.46,EFE,5
141,3622,2025-04-18,FHG-40571-57,27,15663.83,CEX,5
133,2593,2025-04-18,BWL-77714-70,30,9607.06,EFE,5
134,5616,2025-04-18,PQX-59844-04,36,24861.44,EFE,5
144,2020,2025-04-18,ORZ-56803-77,18,7774.44,CEX,5
