codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
127,7591,2025-05-15,NXM-72273-96,21,10818.22,EFE,5
128,5523,2025-05-15,YZK-06087-98,26,11200.43,EFE,5
137,7032,2025-05-15,SZJ-76414-24,16,10128.78,CEX,5
140,8257,2025-05-15,LEK-96807-82,21,14520.13,CEX,5
145,9626,2025-05-15,GET-58791-09,3,1091.31,CEX,5
144,6032,2025-05-15,HGA-86693-42,10,5636.11,EFE,5
145,3736,2025-05-15,FHG-40571-57,6,3256.43,EFE,5
133,9826,2025-05-15,BWL-77714-70,13,8548.86,CEX,5
144,7609,2025-05-15,PQX-59844-04,18,6219.57,CEX,5
133,9168,2025-05-15,ORZ-56803-77,11,4759.89,EFE,5
