codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
137,9366,2025-06-07,NXM-72273-96,16,12422.66,CEX,5
145,8096,2025-06-07,YZK-06087-98,16,9419.99,CEX,5
128,8881,2025-06-07,SZJ-76414-24,31,18721.5,EFE,5
136,2218,2025-06-07,LEK-96807-82,7,3915.57,CEX,5
135,2908,2025-06-07,GET-58791-09,10,5143.01,CEX,5
139,6846,2025-06-07,HGA-86693-42,11,4828.88,CEX,5
131,6198,2025-06-07,FHG-40571-57,10,7804.38,EFE,5
150,5962,2025-06-07,BWL-77714-70,13,8862.36,CEX,5
138,9831,2025-06-07,PQX-59844-04,43,27194.55,EFE,5
133,1531,2025-06-07,ORZ-56803-77,14,10709.32,EFE,5
