codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
141,9863,2025-06-09,NXM-72273-96,11,8439.84,CEX,5
137,8723,2025-06-09,YZK-06087-98,22,7004.59,EFE,5
134,9550,2025-06-09,SZJ-76414-24,8,4930.88,CEX,5
135,1487,2025-06-09,LEK-96807-82,45,17545.48,CEX,5
126,1183,2025-06-09,GET-58791-09,1,459.6,EFE,5
132,3490,2025-06-09,HGA-86693-42,27,16447.57,EFE,5
128,7581,2025-06-09,FHG-40571-57,21,13309.19,EFE,5
129,3438,2025-06-09,BWL-77714-70,41,27205.1,CEX,5
128,5651,2025-06-09,PQX-59844-04,10,7048.0,EFE,5
136,4956,2025-06-09,ORZ-56803-77,40,29097.35,CEX,5
