codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
107,2025-05-29,NXM-72273-96,Leche,0,UNI,4
114,2025-05-29,YZK-06087-98,Pan,17,PAQ,4
111,2025-05-29,SZJ-76414-24,Arroz,4,PAQ,4
104,2025-05-29,LEK-96807-82,Azúcar,3,PAQ,4
117,2025-05-29,GET-58791-09,Aceite,63,UNI,4
109,2025-05-29,HGA-86693-42,Harina,9,PAQ,4
103,2025-05-29,FHG-40571-57,Sal,74,UNI,4
113,2025-05-29,BWL-77714-70,Café,14,UNI,4
105,2025-05-29,PQX-59844-04,Té,9,PAQ,4
106,2025-05-29,ORZ-56803-77,Galletas,48,UNI,4
