codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
107,2025-05-15,NXM-72273-96,Leche,7,PAQ,4
101,2025-05-15,YZK-06087-98,Pan,0,PAQ,4
107,2025-05-15,SZJ-76414-24,Arroz,14,PAQ,4
107,2025-05-15,LEK-96807-82,Azúcar,39,UNI,4
117,2025-05-15,GET-58791-09,Aceite,34,UNI,4
123,2025-05-15,HGA-86693-42,Harina,33,UNI,4
123,2025-05-15,FHG-40571-57,Sal,61,UNI,4
114,2025-05-15,BWL-77714-70,Café,2,PAQ,4
117,2025-05-15,PQX-59844-04,Té,36,UNI,4
121,2025-05-15,ORZ-56803-77,Galletas,11,UNI,4
