codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
118,2025-05-16,NXM-72273-96,Leche,78,UNI,4
103,2025-05-16,YZK-06087-98,Pan,19,UNI,4
112,2025-05-16,SZJ-76414-24,Arroz,44,UNI,4
109,2025-05-16,LEK-96807-82,Azúcar,4,PAQ,4
121,2025-05-16,GET-58791-09,Aceite,9,UNI,4
118,2025-05-16,HGA-86693-42,Harina,12,PAQ,4
120,2025-05-16,FHG-40571-57,Sal,9,PAQ,4
114,2025-05-16,BWL-77714-70,Café,75,UNI,4
115,2025-05-16,PQX-59844-04,Té,0,PAQ,4
122,2025-05-16,ORZ-56803-77,Galletas,26,UNI,4
