codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
116,2025-04-22,NXM-72273-96,Leche,0,PAQ,4
124,2025-04-22,YZK-06087-98,Pan,0,PAQ,4
124,2025-04-22,SZJ-76414-24,Arroz,0,UNI,4
114,2025-04-22,LEK-96807-82,Azúcar,4,PAQ,4
116,2025-04-22,GET-58791-09,Aceite,0,UNI,4
112,2025-04-22,HGA-86693-42,Harina,0,UNI,4
123,2025-04-22,FHG-40571-57,Sal,0,UNI,4
114,2025-04-22,BWL-77714-70,Café,0,UNI,4
123,2025-04-22,PQX-59844-04,Té,0,UNI,4
108,2025-04-22,ORZ-56803-77,Galletas,0,PAQ,4
