codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
125,2025-04-17,NXM-72273-96,Leche,0,PAQ,4
118,2025-04-17,YZK-06087-98,Pan,0,UNI,4
110,2025-04-17,SZJ-76414-24,Arroz,2,PAQ,4
123,2025-04-17,LEK-96807-82,Azúcar,0,UNI,4
116,2025-04-17,GET-58791-09,Aceite,0,PAQ,4
104,2025-04-17,HGA-86693-42,Harina,0,PAQ,4
106,2025-04-17,FHG-40571-57,Sal,2,PAQ,4
116,2025-04-17,BWL-77714-70,Café,0,UNI,4
114,2025-04-17,PQX-59844-04,Té,0,UNI,4
115,2025-04-17,ORZ-56803-77,Galletas,0,UNI,4
