codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
106,2025-04-25,NXM-72273-96,Leche,1,PAQ,4
123,2025-04-25,YZK-06087-98,Pan,0,PAQ,4
107,2025-04-25,SZJ-76414-24,Arroz,7,PAQ,4
104,2025-04-25,LEK-96807-82,Azúcar,3,PAQ,4
117,2025-04-25,GET-58791-09,Aceite,9,UNI,4
118,2025-04-25,HGA-86693-42,Harina,9,UNI,4
112,2025-04-25,FHG-40571-57,Sal,7,PAQ,4
123,2025-04-25,BWL-77714-70,Café,0,PAQ,4
113,2025-04-25,PQX-59844-04,Té,0,PAQ,4
111,2025-04-25,ORZ-56803-77,Galletas,0,PAQ,4
