codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
102,2025-05-01,NXM-72273-96,Leche,9,UNI,4
115,2025-05-01,YZK-06087-98,Pan,0,PAQ,4
121,2025-05-01,SZJ-76414-24,Arroz,28,UNI,4
108,2025-05-01,LEK-96807-82,Azúcar,0,PAQ,4
123,2025-05-01,GET-58791-09,Aceite,25,UNI,4
117,2025-05-01,HGA-86693-42,Harina,0,UNI,4
119,2025-05-01,FHG-40571-57,Sal,2,PAQ,4
116,2025-05-01,BWL-77714-70,Café,0,PAQ,4
118,2025-05-01,PQX-59844-04,Té,0,PAQ,4
117,2025-05-01,ORZ-56803-77,Galletas,0,PAQ,4
