codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
107,2025-04-14,NXM-72273-96,Leche,1,PAQ,4
114,2025-04-14,YZK-06087-98,Pan,0,PAQ,4
115,2025-04-14,SZJ-76414-24,Arroz,0,UNI,4
122,2025-04-14,LEK-96807-82,Azúcar,0,UNI,4
103,2025-04-14,GET-58791-09,Aceite,0,UNI,4
110,2025-04-14,HGA-86693-42,Harina,0,UNI,4
111,2025-04-14,FHG-40571-57,Sal,0,PAQ,4
117,2025-04-14,BWL-77714-70,Café,0,PAQ,4
109,2025-04-14,PQX-59844-04,Té,0,PAQ,4
121,2025-04-14,ORZ-56803-77,Galletas,0,PAQ,4
