codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
115,2025-04-30,NXM-72273-96,Leche,13,UNI,4
101,2025-04-30,YZK-06087-98,Pan,0,PAQ,4
113,2025-04-30,SZJ-76414-24,Arroz,7,UNI,4
122,2025-04-30,LEK-96807-82,Azúcar,0,PAQ,4
114,2025-04-30,GET-58791-09,Aceite,0,PAQ,4
105,2025-04-30,HGA-86693-42,Harina,3,UNI,4
121,2025-04-30,FHG-40571-57,Sal,21,UNI,4
120,2025-04-30,BWL-77714-70,Café,41,UNI,4
107,2025-04-30,PQX-59844-04,Té,0,UNI,4
111,2025-04-30,ORZ-56803-77,Galletas,0,UNI,4
