codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
109,2025-04-23,NXM-72273-96,Leche,0,PAQ,4
122,2025-04-23,YZK-06087-98,Pan,0,UNI,4
111,2025-04-23,SZJ-76414-24,Arroz,2,PAQ,4
105,2025-04-23,LEK-96807-82,Azúcar,0,PAQ,4
121,2025-04-23,GET-58791-09,Aceite,0,UNI,4
112,2025-04-23,HGA-86693-42,Harina,0,UNI,4
107,2025-04-23,FHG-40571-57,Sal,0,PAQ,4
108,2025-04-23,BWL-77714-70,Café,0,PAQ,4
106,2025-04-23,PQX-59844-04,Té,0,PAQ,4
114,2025-04-23,ORZ-56803-77,Galletas,0,PAQ,4
