codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
124,2025-05-18,NXM-72273-96,Leche,49,UNI,4
117,2025-05-18,YZK-06087-98,Pan,0,UNI,4
121,2025-05-18,SZJ-76414-24,Arroz,6,UNI,4
106,2025-05-18,LEK-96807-82,Azúcar,59,UNI,4
103,2025-05-18,GET-58791-09,Aceite,21,UNI,4
118,2025-05-18,HGA-86693-42,Harina,1,PAQ,4
106,2025-05-18,FHG-40571-57,Sal,5,PAQ,4
114,2025-05-18,BWL-77714-70,Café,45,UNI,4
106,2025-05-18,PQX-59844-04,Té,45,UNI,4
114,2025-05-18,ORZ-56803-77,Galletas,10,PAQ,4
