codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
120,2025-05-12,NXM-72273-96,Leche,47,UNI,4
120,2025-05-12,YZK-06087-98,Pan,0,PAQ,4
114,2025-05-12,SZJ-76414-24,Arroz,3,PAQ,4
122,2025-05-12,LEK-96807-82,Azúcar,0,PAQ,4
104,2025-05-12,GET-58791-09,Aceite,74,UNI,4
104,2025-05-12,HGA-86693-42,Harina,1,PAQ,4
120,2025-05-12,FHG-40571-57,Sal,5,PAQ,4
119,2025-05-12,BWL-77714-70,Café,3,PAQ,4
116,2025-05-12,PQX-59844-04,Té,29,UNI,4
121,2025-05-12,ORZ-56803-77,Galletas,6,PAQ,4
