codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
124,2025-05-06,NXM-72273-96,Leche,0,PAQ,4
123,2025-05-06,YZK-06087-98,Pan,0,PAQ,4
114,2025-05-06,SZJ-76414-24,Arroz,16,PAQ,4
113,2025-05-06,LEK-96807-82,Azúcar,0,PAQ,4
116,2025-05-06,GET-58791-09,Aceite,15,PAQ,4
115,2025-05-06,HGA-86693-42,Harina,11,UNI,4
107,2025-05-06,FHG-40571-57,Sal,16,PAQ,4
109,2025-05-06,BWL-77714-70,Café,41,UNI,4
104,2025-05-06,PQX-59844-04,Té,0,PAQ,4
125,2025-05-06,ORZ-56803-77,Galletas,31,UNI,4
