codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
125,2025-05-04,NXM-72273-96,Leche,0,UNI,4
115,2025-05-04,YZK-06087-98,Pan,14,UNI,4
108,2025-05-04,SZJ-76414-24,Arroz,0,UNI,4
118,2025-05-04,LEK-96807-82,Azúcar,52,UNI,4
114,2025-05-04,GET-58791-09,Aceite,4,UNI,4
115,2025-05-04,HGA-86693-42,Harina,27,UNI,4
106,2025-05-04,FHG-40571-57,Sal,39,UNI,4
119,2025-05-04,BWL-77714-70,Café,7,UNI,4
123,2025-05-04,PQX-59844-04,Té,0,UNI,4
106,2025-05-04,ORZ-56803-77,Galletas,0,PAQ,4
