codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
105,2025-05-10,NXM-72273-96,Leche,2,PAQ,4
124,2025-05-10,YZK-06087-98,Pan,3,UNI,4
109,2025-05-10,SZJ-76414-24,Arroz,5,UNI,4
122,2025-05-10,LEK-96807-82,Azúcar,27,UNI,4
115,2025-05-10,GET-58791-09,Aceite,19,PAQ,4
124,2025-05-10,HGA-86693-42,Harina,0,PAQ,4
101,2025-05-10,FHG-40571-57,Sal,1,PAQ,4
111,2025-05-10,BWL-77714-70,Café,8,PAQ,4
110,2025-05-10,PQX-59844-04,Té,26,UNI,4
124,2025-05-10,ORZ-56803-77,Galletas,0,PAQ,4
