codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
50,2025-05-04,NXM-72273-96,Leche,5,PAQ,1
48,2025-05-04,YZK-06087-98,Pan,14,PAQ,1
38,2025-05-04,SZJ-76414-24,Arroz,0,UNI,1
48,2025-05-04,LEK-96807-82,Azúcar,26,UNI,1
33,2025-05-04,GET-58791-09,Aceite,6,PAQ,1
26,2025-05-04,HGA-86693-42,Harina,0,PAQ,1
39,2025-05-04,FHG-40571-57,Sal,0,PAQ,1
30,2025-05-04,BWL-77714-70,Café,14,PAQ,1
29,2025-05-04,PQX-59844-04,Té,0,PAQ,1
43,2025-05-04,ORZ-56803-77,Galletas,8,UNI,1
