codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
27,2025-04-20,NXM-72273-96,Leche,0,PAQ,1
28,2025-04-20,YZK-06087-98,Pan,0,PAQ,1
45,2025-04-20,SZJ-76414-24,Arroz,0,UNI,1
44,2025-04-20,LEK-96807-82,Azúcar,1,PAQ,1
42,2025-04-20,GET-58791-09,Aceite,0,PAQ,1
29,2025-04-20,HGA-86693-42,Harina,0,PAQ,1
29,2025-04-20,FHG-40571-57,Sal,0,UNI,1
49,2025-04-20,BWL-77714-70,Café,0,PAQ,1
29,2025-04-20,PQX-59844-04,Té,0,UNI,1
34,2025-04-20,ORZ-56803-77,Galletas,0,PAQ,1
