codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
45,2025-05-06,NXM-72273-96,Leche,0,PAQ,1
39,2025-05-06,YZK-06087-98,Pan,0,PAQ,1
28,2025-05-06,SZJ-76414-24,Arroz,0,UNI,1
35,2025-05-06,LEK-96807-82,Azúcar,48,UNI,1
41,2025-05-06,GET-58791-09,Aceite,1,UNI,1
39,2025-05-06,HGA-86693-42,Harina,18,UNI,1
36,2025-05-06,FHG-40571-57,Sal,23,UNI,1
26,2025-05-06,BWL-77714-70,Café,18,UNI,1
27,2025-05-06,PQX-59844-04,Té,8,PAQ,1
47,2025-05-06,ORZ-56803-77,Galletas,6,PAQ,1
