codigo_sucursal,fecha_cierre_comercial,SKU_codigo,SKU_descripcion,Stock_unidades,unidad,n_distribuidor
44,2025-05-21,NXM-72273-96,Leche,50,UNI,1
28,2025-05-21,YZK-06087-98,Pan,25,PAQ,1
39,2025-05-21,SZJ-76414-24,Arroz,67,UNI,1
43,2025-05-21,LEK-96807-82,Azúcar,8,UNI,1
49,2025-05-21,GET-58791-09,Aceite,10,PAQ,1
39,2025-05-21,HGA-86693-42,Harina,1,PAQ,1
44,2025-05-21,FHG-40571-57,Sal,0,PAQ,1
31,2025-05-21,BWL-77714-70,Café,2,PAQ,1
28,2025-05-21,PQX-59844-04,Té,21,PAQ,1
31,2025-05-21,ORZ-56803-77,Galletas,19,UNI,1
